lon,lat,prk_img,nam,addres,pincod,ward,borough,maxlat,minlat,maxlng,minlng,gid
88.369666666666660,22.465222222222220,XI_112_KMC_Park,KMC Park,"56, Sonali Park",700084,112,11,88.3696666666667,88.3696666666667,22.4652222222222,22.4652222222222,0
88.369444444444454,22.469027777777775,XI_112_Bidhan_Park,Bidhan Park / Bidhan Pally School Math,"23, Bidhan Pally",700084,112,11,88.3694444444444,88.3694444444444,22.4690277777778,22.4690277777778,0
88.371121435563751,22.467238238043318,XI_112_Jora_park,Netaji Shatabarshiki Shishu Uddyan / Jora Park,"101, Bidhan Pally Netaji Park",700084,112,11,88.3711214355637,88.3711214355637,22.4672382380433,22.4672382380433,0
88.357472222222214,22.472666666666665,XI_112_Chirantani_Club_Playground,Chirantani Club Playground,"126, H. L. Sarkar Road, Basdroni",700070,112,11,88.3574722222222,88.3574722222222,22.4726666666667,22.4726666666667,0
88.360083333333321,22.473138888888887,XI_112_Rainagar_Unnayan_Sishu_Uddyan,Rainagar Unnayan Sishu Uddyan,,700070,112,11,88.3600833333333,88.3600833333333,22.4731388888889,22.4731388888889,0
88.356694444444443,22.461944444444445,XI_112_Prantik_Park_Sishu_Uddyan,Prantik Park Sishu Uddyan,Prantik Park,700070,112,11,88.3566944444444,88.3566944444444,22.4619444444444,22.4619444444444,0
88.364861111111111,22.473222222222219,X_100_Niranjan_Sishu_Uddyan,Niranjan Sishu Uddyan,Naktala,700047,100,10,88.3648611111111,88.3648611111111,22.4732222222222,22.4732222222222,0
88.365555555555545,22.476472222222220,X_100_Aurobinda_Sishu_Uddyan,Aurobinda Sishu Uddyan,"T-50, Aurobinda Nagar",700047,100,10,88.3655555555555,88.3655555555555,22.4764722222222,22.4764722222222,0
88.373916666666659,22.481305555555554,X_99_Vidyasagar_Sishu_Uddyan,Vidyasagar Sishu Uddyan,"1/27B, Vidyasagar, Das Para near Hari Sabha",700047,99,10,88.3739166666667,88.3739166666667,22.4813055555556,22.4813055555556,0
88.364861111111111,22.484500000000001,X_99_Gitanjali_Park,Gitanjali Park,"2/4, Sree Colony",700092,99,10,88.3648611111111,88.3648611111111,22.4845,22.4845,0
88.361083333333326,22.600861111111112,I_09_Kumartuli_Dolna_Park,Kumartuli Dolna Park,Netai Pal Lane,700005,9,1,88.3610833333333,88.3610833333333,22.6008611111111,22.6008611111111,0
88.361527777777766,22.599083333333333,I_09_Kumartuli_Park,Kumatuli Park,Avay Mitra Lane,700005,9,1,88.3615277777778,88.3615277777778,22.5990833333333,22.5990833333333,0
88.364805555555549,22.596638888888886,I_09_Narendra_Dev_Park,Narendra Dev Park,Raja Nabakrisna Street,700005,9,1,88.3648055555555,88.3648055555555,22.5966388888889,22.5966388888889,0
88.366166666666658,22.599638888888887,I_08_Jagat_Mukherjee_Park,Jagat Mukherjee Park,,700005,8,1,88.3661666666667,88.3661666666667,22.5996388888889,22.5996388888889,0
88.366722222222222,22.601305555555555,I_08_Gourimata_Uddyan,Gourimata Uddyan,,700005,8,1,88.3667222222222,88.3667222222222,22.6013055555556,22.6013055555556,0
88.368722222222218,22.600472222222223,I_08_Subhash_Bag_Sishu_Uddyan_and_Playground,Subhash Bag Sishu Uddyan and Playground,,700003,8,1,88.3687222222222,88.3687222222222,22.6004722222222,22.6004722222222,0
88.370944444444433,22.601944444444445,II_10_Mahatma_Sishir_Ghosh Uddyan,Mahatma Sishir Ghosh Uddyan,"27, Shanti Ghosh Street",700003,10,2,88.3709444444444,88.3709444444444,22.6019444444444,22.6019444444444,0
88.369888888888880,22.596000000000000,II_10_Purnendu_Sishu_Uddyan,Purnendu Sishu Uddyan,"79/3/2A, Raja Nabakrishna Street",700005,10,2,88.3698888888889,88.3698888888889,22.596,22.596,0
88.361583333333328,22.594333333333331,II_17_Joy_Mitra_Park,Joy Mitra Park,"436, Rabindra Sarani",700005,18,2,88.3615833333333,88.3615833333333,22.5943333333333,22.5943333333333,0
88.368027777777769,22.592638888888889,II_17_Sadhak Ramprasad Uddyan,Sadhak Ramprasad Uddyan,"40, Durgacharan Mitra Street",700006,17,2,88.3680277777778,88.3680277777778,22.5926388888889,22.5926388888889,0
88.305750000000003,22.508749999999999,XIV_131_KMC_Childrens_Park,KMC Childrens Park,"P-374, Parnasree",700060,131,14,88.30575,88.30575,22.50875,22.50875,0
88.310833333333335,22.495583333333336,XIV_130_Unique_Park,KMC Park / Unique Park,"Becharam Crossing, 128,  Becharam Chatterjee Road, Behala",700034,130,14,88.3108333333333,88.3108333333333,22.4955833333333,22.4955833333333,0
88.311944444444435,22.494111111111113,XIV_130_Godar_Park,Nagendra Sishu Uddyan / Godar Park,"216/1, B.C.Road, Behala",700034,130,14,88.3119444444444,88.3119444444444,22.4941111111111,22.4941111111111,0
88.314972222222224,22.498527777777777,XIV_130_Rajib_Sishu_Uddyan,Rajib Sishu Uddyan,"Behind Vidyasagar Hospital, 8/B, Becharam Chatterjee Road, Behala",700034,130,14,88.3149722222222,88.3149722222222,22.4985277777778,22.4985277777778,0
88.305083333333329,22.505250000000000,XIV_131_Chhata_Park,Chhata Park,,700060,131,14,88.3050833333333,88.3050833333333,22.50525,22.50525,0
88.300092469032691,22.515658487589874,XIV_131_Shanti_Sangha_Playground,Shanti Sangha Playground,"239, Upen Banerjee Road",700060,131,14,88.3000924690327,88.3000924690327,22.5156584875899,22.5156584875899,0
88.376611111111103,22.470083333333331,X_100_KMC_Park,KMC Park,7 Baishnabghata Lane,700047,100,10,88.3766111111111,88.3766111111111,22.4700833333333,22.4700833333333,0
88.379694444444425,22.608777777777782,I_05_Basundhara_Uddyan,Basundhara Uddyan,"13E, Tarashankar Sarani",700037,5,1,88.3796944444444,88.3796944444444,22.6087777777778,22.6087777777778,0
88.376805555555549,22.470222222222219,X_100_Putul_Park,Putul Park,5 Baishnabghata Lane,700047,100,10,88.3768055555555,88.3768055555555,22.4702222222222,22.4702222222222,0
88.383361111111114,22.493833333333335,XI_103_Rani_Rashmoni_Bagan,Rani Rashmoni Bagan,"436, Rani Rasmani Bagan, Santoshpur",700075,103,11,88.3833611111111,88.3833611111111,22.4938333333333,22.4938333333333,0
88.376555555555555,22.493583333333333,XI_103_Leela_Basu_Sishu_Uddyan,Leela Basu Sishu Uddyan,"79, West Road, Santoshpur",700075,103,11,88.3765555555556,88.3765555555556,22.4935833333333,22.4935833333333,0
88.378527777777776,22.493138888888890,XI_103_Santoshpur_Tricone_Park,Santoshpur Tricone Park,"2/1, South Road, Santoshpur",700075,103,11,88.3785277777778,88.3785277777778,22.4931388888889,22.4931388888889,0
88.377888888888876,22.492138888888888,XI_103_South_Park,South Park / Purba Jadavpur Sanskritik Sangha,"23, South Park",700075,103,11,88.3778888888889,88.3778888888889,22.4921388888889,22.4921388888889,0
88.377805555555554,22.491583333333335,XI_103_Borough_Office_Park,Borough Office Park,"Conservancy office, KMC, 34,South Park",700075,103,11,88.3778055555556,88.3778055555556,22.4915833333333,22.4915833333333,0
88.386138888888894,22.492972222222225,XI_103_Shibtala_Uddyan,Shibtala Uddyan,Santoshpur,700075,103,11,88.3861388888889,88.3861388888889,22.4929722222222,22.4929722222222,0
88.380916666666678,22.490222222222226,XI_103_Neelachal_Sishu_Uddyan_Park,Neelachal Sishu Uddyan Park,"5, Bidhan Colony",700075,103,11,88.3809166666667,88.3809166666667,22.4902222222222,22.4902222222222,0
88.384777777777785,22.489999999999998,XI_103_Childrens_Park,Childrens Park,"Santoshpur Second Street, Modern Park",700075,103,11,88.3847777777778,88.3847777777778,22.49,22.49,0
88.375416666666666,22.467638888888889,X_100_Laxmi_Narayan_Park,Laxmi Narayan Park,"A/29, Laxmi Narayan Colony",700047,100,10,88.3754166666667,88.3754166666667,22.4676388888889,22.4676388888889,0
88.369749999999996,22.469944444444444,X_100_Naktala_Second_Scheme_Park,KMC Park / Naktala Second Scheme Park,N.S.C Bose Road,700040,100,10,88.36975,88.36975,22.4699444444444,22.4699444444444,0
88.378916666666655,22.562472222222222,VII_56_KMC_Park,KMC Park,"7, Palmer Bazar Road",700015,56,7,88.3789166666667,88.3789166666667,22.5624722222222,22.5624722222222,0
88.407888888888891,22.559027777777779,III_33_KMC_Childrens_Park,KMC Childrens Park,"55/5, Chaulpatti Road",700010,33,3,88.4078888888889,88.4078888888889,22.5590277777778,22.5590277777778,0
88.377527777777772,22.590222222222220,II_15_Pareshnath_Garden,Pareshnath Garden,"50/1, Bodridas Temple Street",700004,15,2,88.3775277777778,88.3775277777778,22.5902222222222,22.5902222222222,0
88.394138888888889,22.593083333333333,III_32_Pubali_Park,Pubali Park,"Canal Bank,Beside Ultodanga Bridge, Basanti Colony",700067,32,3,88.3941388888889,88.3941388888889,22.5930833333333,22.5930833333333,0
88.402444444444441,22.574000000000002,,Kadapowa Dumping Ground Park,Opp. EM Bypass,700054,31,3,88.4024444444445,88.4024444444445,22.574,22.574,0
88.380166666666653,22.597777777777775,III_13_Dwijendralal_Roy_Uddyan,Dwijendralal Roy Uddyan,"5/H/8/, Canal East Road",700067,13,3,88.3801666666667,88.3801666666667,22.5977777777778,22.5977777777778,0
88.360249999999994,22.593444444444444,II_20_KMC_Park,KMC Park,"381, Rabindra Sarani",700005,20,2,88.36025,88.36025,22.5934444444444,22.5934444444444,0
88.382888888888886,22.579194444444443,III_30_Vivek_Uddyan,Vivek Uddyan,"106C, Narkeldanga North Road",700011,30,3,88.3828888888889,88.3828888888889,22.5791944444444,22.5791944444444,0
88.384833333333333,22.599861111111110,III_13_Das_Para_Sishu_Uddyan,Das Para Sishu Uddyan,"11D, Canal Circular Road",700067,13,3,88.3848333333333,88.3848333333333,22.5998611111111,22.5998611111111,0
88.390027777777789,22.582277777777776,III_32_Prafulla_Khudiram_Uddyan,Prafulla Khudiram Uddyan,105 Satin Sen Sarani,700054,32,3,88.3900277777778,88.3900277777778,22.5822777777778,22.5822777777778,0
88.377944444444438,22.575666666666667,III_29_Maulana_Azad_Park,Maulana Azad Park,"40, Canal East Road",700011,29,3,88.3779444444444,88.3779444444444,22.5756666666667,22.5756666666667,0
88.377583333333305,22.574472222222223,III_29_Netaji_Subhash_Park,Netaji Subhash Park,"44/1, Canal East Road",700011,29,3,88.3775833333333,88.3775833333333,22.5744722222222,22.5744722222222,0
88.390500000000003,22.573833333333333,III_31_Netaji_Subhas_Sishu_Uddyan,Netaji Subhas Sishu Uddyan,"P-34, CIT Road, Scheme 6M",700054,31,3,88.3905,88.3905,22.5738333333333,22.5738333333333,0
88.390305555555557,22.572833333333332,III_31_Agroni_Chakro_Ashor,Agroni Chakro Ashor / Childrens Park,"P10, CIT Road, Scheme 6M",700054,31,3,88.3903055555556,88.3903055555556,22.5728333333333,22.5728333333333,0
88.383750000000006,22.578250000000001,,Narkeldanga Sadharon Samity Park,Mahesh Barik Lane,700011,30,3,88.38375,88.38375,22.57825,22.57825,0
88.384638888888901,22.578583333333334,III_30_Belabagan_Math,Belabagan Math,,700011,30,3,88.3846388888889,88.3846388888889,22.5785833333333,22.5785833333333,0
88.384083333333351,22.589055555555554,III_14_Muraripukur_Bomar_Math,Muraripukur Bomar Math,"39, Biplabi Barin Ghosh Sarani",700067,14,3,88.3840833333333,88.3840833333333,22.5890555555556,22.5890555555556,0
88.359833333333327,22.594194444444444,II_20_Saraswati_Math,Saraswati Math,"66, Nimu Goswami Lane",700005,20,2,88.3598333333333,88.3598333333333,22.5941944444444,22.5941944444444,0
88.406000000000006,22.559416666666667,III_33_Ladies_and_Childrens_Park,Ladies and Childrens Park,"53/1, Chaulpatti Road",700010,33,3,88.406,88.406,22.5594166666667,22.5594166666667,0
88.392222222222230,22.567777777777778,III_33_Tricone_Park,Tricone Park,Abhinash Banerjee Lane / Hem Chandra Naskar Road,700010,33,3,88.3922222222222,88.3922222222222,22.5677777777778,22.5677777777778,0
88.392861111111117,22.567333333333330,III_33_Vivek_Sishu_Uddyan,Vivek Sishu Uddyan,Abhinash Banerjee Lane / Hem Chandra Naskar Road,700010,33,3,88.3928611111111,88.3928611111111,22.5673333333333,22.5673333333333,0
88.402750000000012,22.559472222222222,III_33_Chharpatra_Uddyan,Chharpatra Uddyan,"1-2, ChaulPatti Road",700010,33,3,88.40275,88.40275,22.5594722222222,22.5594722222222,0
88.396527777777791,22.566722222222221,III_33_Netaji_Subhash_Sishu_Uddyan,Netaji Subhash Sishu Uddyan,"65, Badan Roy Road",700010,33,3,88.3965277777778,88.3965277777778,22.5667222222222,22.5667222222222,0
88.328499999999977,22.512638888888890,,Birsa Munda Triangular Park,"Block-H, New Alipore",700053,81,10,88.3285,88.3285,22.5126388888889,22.5126388888889,0
88.338972222222210,22.513472222222223,IX_82_Mani_Sanyal_Smriti_Uddyan,Mani Sanyal Smriti Uddyan,Shankar Bose Road,700027,82,9,88.3389722222222,88.3389722222222,22.5134722222222,22.5134722222222,0
88.374333333333325,22.515194444444443,X_91_22_Basti_Committee_Park,22 Basti Committee Park,"C.P.I(M) Party Office, Jagannath Ghosh Road",700042,91,10,88.3743333333333,88.3743333333333,22.5151944444444,22.5151944444444,0
88.372249999999994,22.517111111111110,X_91_Sachin_Sen_Uddyan,Sachin Sen Uddyan,"21, Baikuntha Ghosh Road",700042,91,10,88.37225,88.37225,22.5171111111111,22.5171111111111,0
88.385333333333321,22.513305555555554,X_91_Hindal_Park,Hindal Park,"90, Bose Pukur Road",700042,91,10,88.3853333333333,88.3853333333333,22.5133055555556,22.5133055555556,0
88.373972222222221,22.502500000000001,X_92_Milan_Park,Milan Park,"25/2B, Jheel Road",700031,92,10,88.3739722222222,88.3739722222222,22.5025,22.5025,0
88.377111111111105,22.504249999999999,X_92_Bimal_Ghosh_Sishu_Uddyan,Bimal Ghosh Sishu Uddyan,"Dhakuria, Naskar Para",700031,92,10,88.3771111111111,88.3771111111111,22.50425,22.50425,0
88.356527777777771,22.506555555555558,X_93_Bangur_Park,Bangur Park,"2, Falguni Sangha Lake Garden",700045,93,10,88.3565277777778,88.3565277777778,22.5065555555556,22.5065555555556,0
88.354749999999996,22.503166666666665,X_93_Promotho_Nath_BC_Uddyan,Promotho Nath B.C. Uddyan / C.I.T. Park,Lakegardens Market,700045,93,10,88.35475,88.35475,22.5031666666667,22.5031666666667,0
88.359444444444435,22.502749999999999,X_93_Lake_Pally_Park,Lake Pally Park / Dakhin Lake Pally Sanhati Park,"88/27/1C, Prince Anwar Shah Road",700045,93,10,88.3594444444444,88.3594444444444,22.50275,22.50275,0
88.365305555555551,22.508500000000002,X_93_Jodhpur_Sishu_Uddyan,Jodhpur Sishu Uddyan,Behind Mother Dairy,700068,93,10,88.3653055555556,88.3653055555556,22.5085,22.5085,0
88.364694444444439,22.503000000000000,X_93_Taltala_Math,Taltala Math,"E.D.F., PA Shah Road",700068,93,10,88.3646944444444,88.3646944444444,22.503,22.503,1
88.357444444444425,22.465277777777779,XI_112_Ramkrishna_Pally_Mongal_Samity_Park,Ramkrishna Pally Mongal Samity Park,"Ramkrishnapally (S), Rainagar, Basdroni",700070,112,11,88.3574444444444,88.3574444444444,22.4652777777778,22.4652777777778,1
88.352944444444432,22.484305555555554,X_95_Tilak_Nagar_Park,Tilak Nagar Park,"41, Tilaknagar",700040,95,10,88.3529444444444,88.3529444444444,22.4843055555556,22.4843055555556,1
88.327388888888891,22.544527777777780,IX_75_KMC_Park,KMC Park,Munshigunge Road,700023,75,9,88.3273888888889,88.3273888888889,22.5445277777778,22.5445277777778,1
88.385805555555564,22.579361111111112,III_30_Girish_Vidya_Park,Girish Vidya Park,,700011,30,3,88.3858055555556,88.3858055555556,22.5793611111111,22.5793611111111,1
88.393277777777783,22.566305555555555,III_34_Mantu_Banerjee_Smriti_Sishu_Uddyan,Mantu Banerjee Smriti Sishu Uddyan,Opp.of 42A Hemchandra Naskar Rd.,700010,34,3,88.3932777777778,88.3932777777778,22.5663055555556,22.5663055555556,1
88.393583333333339,22.565999999999999,III_34_Byambid_Santosh_Nath_Smriti_Sishu_Uddyan,Byambid Santosh Nath Smriti Sishu Uddyan,"CIT Road,Jora  Petrol Pump",700010,34,3,88.3935833333333,88.3935833333333,22.566,22.566,1
88.387472222222229,22.561305555555556,III_34_KMC_New_Childrens_Park,KMC New Childrens Park,"22, ChaulPatti Road",700010,34,3,88.3874722222222,88.3874722222222,22.5613055555556,22.5613055555556,1
88.388388888888898,22.561138888888891,III_34_Citizens_Forum_Park,Citizens Forum Park,"23, ChaulPatti Road",700010,34,3,88.3883888888889,88.3883888888889,22.5611388888889,22.5611388888889,1
88.388194444444451,22.566666666666666,III_34_Spandan,Spandan,"8, RL Mitra Road",700010,34,3,88.3881944444445,88.3881944444445,22.5666666666667,22.5666666666667,1
88.368527999975825,22.587987999985597,IV_27_Azad_Hind_Bag_Sishu_Uddyan,Azad Hind Bag Sishu Uddyan / Hedua Park,"141, Bidhan Sarani",700006,27,4,88.3685279999758,88.3685279999758,22.5879879999856,22.5879879999856,1
88.374277777777777,22.579055555555556,IV_28_Sadhana_Sarkar_Uddyan,Sadhana Sarkar Uddyan,"294/2, A.P.C. Road",700009,28,4,88.3742777777778,88.3742777777778,22.5790555555556,22.5790555555556,1
88.377194444444442,22.580777777777776,IV_28_Garpar_Yubak_Brinda_Park,Garpar Yubak Brinda Park,"69, Garpar Road",700009,28,4,88.3771944444444,88.3771944444444,22.5807777777778,22.5807777777778,1
88.360444444444425,22.590694444444445,IV_26_Rabindra_Kanan,Rabindra Kanan,"9/1, Beadon Street",700006,26,4,88.3604444444444,88.3604444444444,22.5906944444444,22.5906944444444,1
88.362249999999989,22.492944444444447,X_95_Golfgreen_Central_Park,Golfgreen Central Park & Childrens Park,,700095,95,10,88.36225,88.36225,22.4929444444444,22.4929444444444,1
88.362472222222223,22.494805555555555,X_95_KMC_Park_2,KMC Park,"W2C-7-Phase-II, Golfgreen",700095,95,10,88.3624722222222,88.3624722222222,22.4948055555556,22.4948055555556,1
88.363083333333321,22.494638888888890,X_95_KMC_Park_3,KMC Park,"W2C-8-Phase-II, Golfgreen",700095,95,10,88.3630833333333,88.3630833333333,22.4946388888889,22.4946388888889,1
88.304694444444436,22.502138888888894,XIV_129_Coxland_Park,Sukanta Park / Coxland Park,"45A, Mahendra Banerjee Road, Behala, Near Goragacha Auto Stand",700060,129,14,88.3046944444444,88.3046944444444,22.5021388888889,22.5021388888889,1
88.295027777777776,22.487055555555557,XIV_128_Shakti_Nag_Uddyan,Shakti Nag Uddyan,,700061,128,14,88.2950277777778,88.2950277777778,22.4870555555556,22.4870555555556,1
88.306916666666666,22.489888888888888,,Dr. Shyamapada Roychaudhuri Sishu Uddyan,"15A, Shibopriyo Chatterjee Road, Sarsuna",700034,128,14,88.3069166666667,88.3069166666667,22.4898888888889,22.4898888888889,1
88.301722222222224,22.486194444444447,XIV_128_KMC_Park,KMC Park,2 Parui Paka Rd,700061,128,14,88.3017222222222,88.3017222222222,22.4861944444444,22.4861944444444,1
88.306083333333333,22.475833333333330,XIV_125_Rotary_Childrens_Park_2,Rotary Childrens Park,"43/12, N. Roy Road, near Barisha Jubak Sangha, Behala",700008,125,14,88.3060833333333,88.3060833333333,22.4758333333333,22.4758333333333,1
88.304083333333324,22.474222222222220,XIV_125_LIC_Park,LIC Park,"25/27/7, S.B. Banerjee Road, Behala",700008,125,14,88.3040833333333,88.3040833333333,22.4742222222222,22.4742222222222,1
88.305250000000001,22.474638888888887,XIV_125_Rotary_Childrens_Park,Rotary Childrens Park,Rajani Banerjee Road,700008,125,14,88.30525,88.30525,22.4746388888889,22.4746388888889,1
88.309083333333334,22.475277777777777,XIV_125_Udayan_Pally_Park,Udayan Pally Park,"114/B, D.H. Road, Udayan Pally, Behala",700008,125,14,88.3090833333333,88.3090833333333,22.4752777777778,22.4752777777778,1
88.309694444444446,22.476055555555558,XIV_125_Barisha_Shanti_Sangha,KMC Park / Barisha Shanti Sangha,"1, Kali Kinkar Road, Behala",700008,125,14,88.3096944444444,88.3096944444444,22.4760555555556,22.4760555555556,1
88.300694444444446,22.482027777777777,XIV_126_Basudebpur_Sishu_Uddyan,Basudebpur Sishu Uddyan,"Basudevpur-1, P-6, Sarsuna Main Road",700061,126,14,88.3006944444444,88.3006944444444,22.4820277777778,22.4820277777778,1
88.291861111111103,22.469083333333334,XIV_126_Shaheed_Khudiram_Bose_Smriti_Uddyan,Shaheed Khudiram Bose Smriti Uddyan,"Khudiram Pally, Talpukur Road",700061,126,14,88.2918611111111,88.2918611111111,22.4690833333333,22.4690833333333,1
88.294277777777779,22.472194444444444,XIV_126_Talpukur_Road_Sishu_Uddyan,Talpukur Road Sishu Uddyan,"257/1, Talpukur Rd., Sarsuna",700061,126,14,88.2942777777778,88.2942777777778,22.4721944444444,22.4721944444444,1
88.299944444444449,22.470638888888889,XIV_125_Azad_Hind_Park_Sishu_Uddyan,Azad Hind Park Sishu Uddyan,"South Behala Road, Satyanarayan Pally",700061,125,14,88.2999444444444,88.2999444444444,22.4706388888889,22.4706388888889,1
88.375722222222223,22.468361111111111,X_100_KMC_New_Park,KMC New Park,"B-3A, Laxmi-Narayan Colony",700047,100,10,88.3757222222222,88.3757222222222,22.4683611111111,22.4683611111111,1
88.380472222222210,22.497583333333335,XI_104_Garpha_Pumping_Station_and_Childrens_Park,Garpha Pumping Station & Childrens Park,"97, 98, Garpha Main Road",700075,104,11,88.3804722222222,88.3804722222222,22.4975833333333,22.4975833333333,1
88.356111111111105,22.569055555555558,VI_47_Kapalitolla_Park,Kapalitolla Park,"11, Khetra Das Lane",700012,47,6,88.3561111111111,88.3561111111111,22.5690555555556,22.5690555555556,1
88.353666666666655,22.584805555555555,IV_22_Kothari_Park,Kothari Park,"8, Baishakh Street",0,22,4,88.3536666666667,88.3536666666667,22.5848055555556,22.5848055555556,1
88.344527777777770,22.572666666666667,V_45_Town_Hall_Millennium_Park,Town Hall Millennium Park,,700001,45,5,88.3445277777778,88.3445277777778,22.5726666666667,22.5726666666667,1
88.343916666666658,22.571916666666667,V_45_Millenium_Park,Millenium Park Part-1,Baja Kadamtala,700001,45,5,88.3439166666667,88.3439166666667,22.5719166666667,22.5719166666667,1
88.349305555555546,22.573027777777774,V_45_BBD_Bag_Park,B B D Bag Park,BBD Bag,700001,45,5,88.3493055555555,88.3493055555555,22.5730277777778,22.5730277777778,1
